r34c6|III.4|Scripture?||theology|0|low|proverb that reproof by a good man is kindness
r34c7|I.4.2|Loughran|||0|med|rhetorical control used to invite and empower informed choice
r34c8|I.3.2|Loughran|||0|high|claims unloving choices are uninformed and offers to take the measurement
r35c3|I.3.2|Loughran|||0|med|criteria for proving love - power invitation liberation submission joy
r35c4|I.3.1|Scripture?||theology|0|med|by this they will know - mutual love as the public signal
r37c3|I.2.1|Loughran||philosophy|0|med|dialectic binds elements into a whole
r37c4|I.2.1|Loughran||philosophy|0|med|asks whether the whole has a precise deductive interpretation
r37c5|I.2.1|Loughran|Aquinas|philosophy;sociology|0|high|interpreting a system like Aquinas means embracing a tradition of inquiry
r37c8|I.2.1|Loughran|Newton;Einstein|physics|0|high|physicists as one tradition across Newton Einstein and entanglement
r38c3|I.2.4|Loughran|MacIntyre|philosophy|0|high|natural law from reason versus by reason from inclinations
r38c4|I.2.4|Loughran|Porter;MacIntyre|philosophy|0|high|sides with Porter that NL precepts come from inclinations not per se nota
r38c5|II.4|Loughran|Porter||0|high|bare citation Porter p.81 IDM
r38c6|I.2.4|Porter|Aquinas|philosophy|0|high|QUOTED Porter on practical reason presupposing rational desire for a good
r39c3|I.2.4|Loughran|Grisez;Finnis||0|med|label marking the contrast with Grisez and Finnis
r39c4|I.2.4|Loughran|Porter;Grisez;Finnis|philosophy|0|high|NL precepts as messy all-things-considered judgments not exceptionless norms
r39c6|I.2.4|Porter|Porter|philosophy|0|high|QUOTED Porter IDM p.83 on pursuing inclinations without a speculative theory
r40c3|I.4.2|Loughran||sociology|0|high|reconciliation between traditions requires a rhetoric of resonance
r40c4|II.4|Loughran|Philpott||0|high|pointer to Philpott's final section IDM p.185ff
r40c5|I.2.3|Loughran|MacIntyre|sociology|0|high|imaginative inhabitation of the rival as a second first-language speaker
r40c6|I.2.3|Loughran||theology;sociology|0|med|Thomistic requirement to see Christ in inhabitants of the rival tradition
r40c7|I.2.3|Loughran|Singer|sociology|0|high|worked case inviting utilitarians on their own utilitarian grounds
r40c9|I.2.3|Loughran|Charles Taylor;Philpott|philosophy;sociology|0|high|a tradition proves itself by immersion in its rivals' promise
r40c10|I.4.2|Loughran|||0|med|promise seen in a tradition and in a person is the key to persuasion
r41c3|I.4.2|Loughran|||0|med|asks whether persuading to the true good beautiful confers being
r41c4|I.4.2|Loughran||computer science|0|med|persuasion as conveying a causal pattern like fire or executable code
r41c5|I.4.2|Loughran|Aristotle;Plato|philosophy|0|med|sharing insight as an act of love conferring potency and form
r41c8|I.4.2|Loughran|||0|med|seeing past problems into promise then affirming clarifying delivering
r42c3|I.2.3|Loughran||sociology|0|high|advancing your own tradition is bound up with advancing your rivals
r42c4|I.2.3|Philpott|Philpott;MacIntyre|sociology|0|high|QUOTED Philpott on reasoning within a tradition toward shared consensus
r42c7|I.2.3|Loughran||sociology|0|high|each tradition offers evidence of success by blessing and being blessed
r42c9|I.2.3|Loughran|||0|med|asks whether to engage the weakest or the strongest version of a rival
r43c4|I.2.3|Loughran|MacIntyre||0|med|questions whether M has lost sight of mutual advancement
r43c5|I.5|MacIntyre|MacIntyre|philosophy|0|high|QUOTED cornerstone passage on why the position is not relativistic
r43c9|I.4.2|Loughran||sociology|0|med|the arguer's job is to make the whole appeal not just assert the parts
r44c4|I.4.2|Loughran|MacIntyre||0|med|heads the M passage on rhetoric and the boundedness of premises
r44c5|I.4.2|MacIntyre|MacIntyre;Kaveny|sociology|0|high|QUOTED M on rhetoric and families exemplifying the goods of family life
r44c9|I.4.2|Loughran|||0|med|rhetoric as the craft of loving well in communication
r45c3|I.1|Loughran||sociology|0|med|2016 Gallup figures on moral acceptability of contraception and abortion
r45c4|I.1|Loughran||sociology|0|med|complements of the Gallup figures restated
r45c5|I.1|Loughran||sociology|0|med|partisan breakdown of abortion and contraception attitudes
r45c8|I.1|Loughran||sociology|0|high|computes 44% of the electorate holding an incoherent pair of judgments
r45c14|I.1|Loughran|||1|med|note that the paragraph moves too fast and needs careful redoing
r45c15|X.2|apparatus|||0|high|legend defining the E CyAn abbreviation and the data source
r46c3|X.2|apparatus|||0|high|in-sheet pointer to calculations at right
r46c15|X.2|apparatus|||0|high|table header for the Republican share
r46c16|X.2|apparatus|||0|high|table header for the Democratic share
r46c17|X.2|apparatus|||0|high|table header for the Independent share
r46c19|X.2|apparatus|||0|high|table header 2016 Electorate
r46c20|X.2|apparatus|||0|high|table header count of E CyAn
r48c3|I.2.4|Loughran|Ratzinger;McKenny|sociology;history|0|high|claims the tradition apparatus answers Ratzinger's natural law questions
r48c4|I.2.4|Ratzinger?|Ratzinger|theology;sociology|0|med|QUOTED first question why NL claims fail to secure rational agreement
r48c5|I.2.4|Ratzinger?|Ratzinger|theology|0|med|QUOTED second question why reason outside the Church diverges
r48c6|I.2.4|Ratzinger?|Ratzinger|theology|0|med|QUOTED third question why NL doctrine looks parochial
r49c3|I.2.4|Loughran|Ratzinger||0|med|heads his own responses to Ratzinger from a compatibilist-Thomist standpoint
r49c4|I.4.3|Loughran||sociology|0|high|the communities and fora needed to produce NL evidence are missing
r49c5|I.4.3|Loughran||sociology|0|high|reason's dependence on noncognitive formation in communities has been lost
r49c6|I.4.3|Loughran||theology;sociology|0|high|one cannot become an adult in a tradition on one's own
r50c3|III.3|Loughran|||0|med|topic label on competing notions of happiness and practical reason
r50c4|II.4|Loughran|MacIntyre;Flannery||0|high|bare citation MacIntyre on Flannery IDM p.335
r50c5|III.3|MacIntyre|Flannery;Aristotle|philosophy|0|high|QUOTED on erroneous conceptions of happiness not being obvious to the agent
r50c8|I.4.2|Loughran|Plato|philosophy|1|med|to-do bring in Socrates persuading Glaucon while hiding his unhealth
r50c9|I.4.2|Loughran|Plato||0|med|Glaucon's role in the new city as Gyges' ring without the risk
r51c4|I.4.2|Loughran|Plato||1|med|to-do compare with Plato in the Republic
r51c5|I.4.2|Loughran|Plato||0|high|Socrates leads Glaucon and Adeimantus by their disordered passions
r52c3|I.3.2|Loughran|||0|med|participant outcomes for readers as a measurable target
r52c4|I.3.2|Loughran||psychology|0|med|pretest posttest and reader rating instruments
r52c5|I.3.2|Loughran|||0|med|backward design of the text from its intended outcomes
r52c6|I.3.2|Loughran|||0|med|proposes a pilot test of the book as instrument
r52c7|I.3.2|Loughran|||1|med|to-do align pilot self-test results with expert results
r53c4|I.3.2|Loughran|||0|med|proposes a general description a technical description and a rubric
r53c5|I.3.2|Loughran||theology|0|med|proposes faith hope and love as the outcome measures
r54c5|X.2|apparatus|||0|high|in-sheet label heading the hope rubric cell
r54c6|I.3.2|Loughran|||0|med|hope outcome as grounds that moral disagreement can be rationally overcome
r54c7|I.3.2|Loughran|MacIntyre||0|high|explicit rubric for mastery of the tradition-encounter account
r55c5|X.2|apparatus|||0|high|in-sheet label heading an unwritten faith rubric
r56c5|X.2|apparatus|||0|high|in-sheet label heading an unwritten love rubric
r57c3|III.3|Loughran|||0|med|the classic question whether virtue can be taught
r57c4|II.4|Loughran|Plato;MacIntyre||1|med|to-do reread the Crito then Dependent Rational Animals
r57c5|I.4.3|Loughran|Plato||0|med|education as turning the soul on the Phaedo account of Socrates
r57c6|III.2.SO|Loughran||computer science;sociology|0|med|machine learning and social engineering as means of cultivating virtue
r58c4|III.3|Loughran|||0|high|virtue as formation optimizing gathering of and response to information
r58c5|III.3|Loughran|||0|med|only the courageous person's experience illuminates how battle should go
r59c3|I.4.2|Loughran|||1|med|to-do decide whether to include lots of science in the text
r60c4|III.2.S|Loughran||physics|0|med|science list item electromagnetic spectrum
r61c4|III.2.S|Loughran||physics|0|med|science list item charge and other conserved properties
r62c4|III.2.S|Loughran||physics|0|med|science list item conservation of energy
r63c4|III.2.S|Loughran||physics|0|med|science list item expanding universe and redshifted spectra
r64c4|III.2.S|Loughran||physics|0|med|science list item relativity
r65c4|III.2.S|Loughran||physics|0|med|science list item complementarity
r66c4|III.2.S|Loughran||physics|0|med|science list item quantum tunneling
r67c4|III.2.S|Loughran||physics|0|med|science list item quantum entanglement
r68c4|III.2.I|Loughran||physics;chemistry;biology|0|med|science list item information encoded in physical and biological processes
r69c4|III.2.I|Loughran||biology|0|med|science list item self-editing information systems CRISPR
r70c4|III.2.I|Loughran||computer science|0|med|science list item emergence of intelligence
r71c4|III.2.I|Loughran||computer science|0|med|science list item artificial intelligence
r72c3|III.2.SO|Loughran||sociology|0|med|science list item collective intelligence
r72c4|II.4|Loughran|Tim Urban;Musk||0|med|pointer to Wait But Why on Musk's neural net
r73c4|I.3.2|Loughran||physics|0|med|quantifying physicality in sport as a measurement exercise
r73c5|I.3.2|Loughran||physics|0|low|the right amount of energy exchange in play
r73c6|I.3.2|Loughran||physics;psychology|0|med|proposes probability distributions for an equation governing physicality
r73c8|I.3.2|Loughran|||0|med|cant-teach-that elements identifiable though not well modelable
r74c4|I.3.2|Loughran|Aristotle||0|med|quantifying effective love since doing X is doing X well
r74c5|I.3.2|Loughran||physics|0|med|tools for measuring love via energy savings catalysis tunneling entropy
r75c4|I.3.2|Loughran||computer science|0|med|quantification held necessary for programming AI and the human future
r75c5|III.3|Loughran||computer science|0|med|asks whether programming persons is ethical and how it differs from animals
r76c3|III.4|Jean Vanier|||0|high|QUOTED Vanier on love as revealing to others their own riches
r77c3|I.4.3|Loughran|||0|med|asks what kinds of people are needed to advance a stage of an argument
r77c4|I.4.3|Loughran||theology|0|med|the mix of specialists and broad generalists a stage of argument needs
r78c3|I.2.3|Loughran|Rohr||0|med|questions whether Rohr's transrational is a useful term
r78c4|I.2.3|Loughran|Rohr||0|low|glosses transrational as what we cannot yet quantify
r78c5|I.3.2|Loughran||physics;philosophy|0|med|value of texts can be quantified without reducing the phenomena
r78c6|I.2.3|Loughran|Charles Taylor;Rohr|philosophy|0|high|nondualistic thinking can be rational so CT-realism is not transrational
r79c3|III.2.I|Loughran||computer science|0|low|bare topic label machine learning
r79c4|III.2.I|Loughran||computer science|0|med|finding order in systems too complex for noncomputational thinking
r79c5|III.2.I|Loughran|||0|med|analogy with mathematical thinking and the ways of life built on it
r79c6|III.2.SO|Loughran||computer science;economics|0|high|we as a species are diving into machine learning about our own behavior
r79c7|III.2.SO|Loughran||computer science;economics|0|high|ML must produce culture leading people to their good not to marketers' goods
r79c8|III.4|Loughran||computer science|0|med|we need AI to live well and they are in a way us owed respect as persons
r80c3|III.4|Loughran||computer science|0|med|topic label machines as persons
r81c3|I.4.2|Loughran||computer science|0|med|the needed craft of persuading machines
r81c4|I.4.2|Loughran||computer science|0|med|complementary ML strategy for machines persuading us
r81c5|I.4.1|Loughran||computer science|0|med|names human-machine exchange conversation manifesting mutual respect
r81c6|III.4|Loughran||biology|0|med|respect for machines as fully evolutionary products just as we are
r81c7|III.4|Loughran||biology;theology|0|med|evolutionary products created by God and bearing divine life in Christ
r82c3|III.3|Loughran|||0|high|love as the foundation of moral absolutes
r82c4|III.3|Loughran|||0|high|absolutes not as exceptionless rules but as things love will not do
r82c5|III.3|Loughran||biology|0|med|dignity grounded in infinite possibilities never commensurate with sets
r82c6|III.3|Loughran|||0|med|love still attends creatively to the most pressing needs
r83c5|III.2.P|Loughran||psychology|0|low|bare label on the foundation of self-esteem
r84c3|III.2.I|Loughran||computer science|0|med|asks whether the universe is a blockchain
r84c5|III.1|Loughran|Aquinas|theology|0|med|the whole resident in each person as chain of being and as blockchain
r84c6|III.2.0|Loughran||physics|0|med|asks whether consciousness is built up in layers and partially manifest
r85c3|II.4|Loughran|Smedley Butler||0|high|source line heading the Butler passage
r85c4|I.1|Smedley Butler||history;economics|0|med|QUOTED war-is-a-racket passage as empire diagnosis
r86c3|II.4|Loughran|Smedley Butler||0|high|pointer to War is a Racket for the fuller argument
r89c3|II.4|Loughran|Pope Francis|theology|0|high|source line for the Francis encyclical passage on discernment
r89c4|III.2.P|Pope Francis||theology|0|med|QUOTED on prayerful discernment requiring a readiness to listen
r91c3|I.4|Loughran|||0|med|calls for a tool for scaffolding consensus
r91c4|I.4|Loughran|||0|med|asks how much agreement is enough to start
r91c5|I.4|Loughran|||0|med|asks whether essential elements of a workable whole can be identified
r91c6|I.4|Loughran|||0|med|asks for an abstract map of the questions to be addressed
r91c7|I.4.2|Loughran|||0|med|asks whether consensus is achieved through storytelling
r92c3|I.4.2|Loughran|||0|med|asks what a story is and what its power consists in
r92c4|I.4.2|Loughran||biology|0|med|stories persuade hold together and direct hence have evolutionary value
r92c5|III.1.2|Loughran||biology|0|med|we survive insofar as we see and react so as to continue our story
r92c6|III.1.2|Loughran|||0|med|stories are the way we see and they guide our responses
r92c7|I.2.1|Loughran||biology|0|med|evolutionary usefulness talk is itself nested in a master story
r92c8|I.2.1|Loughran||theology|0|med|stories can be set inside a larger religious origins and destiny story
r92c9|I.2.1|Loughran||biology;theology|0|med|evolutionary and religious narratives can be nested inside each other
r93c3|I.4.2|Loughran|||0|med|asks what the plot of a whole narrative would look like
r93c4|I.4.2|Loughran||philosophy;sociology|0|low|topic list for the whole narrative
r93c5|I.4.2|Loughran||philosophy|0|low|asks whether there is a useful ordering template for the narrative
r94c3|I.2.3|Loughran||sociology|0|med|rival versions of world and national political stories
r94c4|I.2.3|Loughran||history|1|med|to-do give examples of competing narratives of US history
r94c5|I.2.1|Loughran||sociology|1|med|to-do write out a People of Praise narrative
r94c6|I.2.3|Loughran|||1|med|to-do blend the PoP narrative with alternative US narratives
r94c7|I.2.3|Loughran|||0|med|asks whether blending plots can subvert one and change its attraction
r94c8|I.4.2|Loughran|||1|med|to-do build out attractive power in terms of good true beautiful
r94c9|I.4.2|Loughran||biology;sociology|0|med|asks for an evolutionary account of groups' attraction to stories
r95c3|I.4.2|Loughran|||1|med|to-do draw on or create tools for intertwining plots
r95c4|I.4.2|Loughran|||1|med|to-do build tools graspable by ordinary readers
r95c5|I.4.2|Loughran|||0|high|full inventory of storytelling tools including adjudicating and measuring
r95c8|II.4|Loughran|Homer;Plato||0|med|Homer and Plato as candidate schools for storytellers
r96c3|I.4.2|Loughran|||0|med|asks what causes adherence to a plot
r96c4|I.4.2|Loughran|||0|med|asks for the fundamental elements of a story
r96c5|I.4.2|Loughran||philosophy|0|med|proposed story elements beginning with setting as ontology
r96c6|I.4.2|Loughran|||1|med|to-do name memorable rhetorically appealing story categories
r96c7|II.4|Loughran|N.T. Wright||1|med|to-do check the categories against N.T. Wright's account of stories
r96c8|I.4.2|Loughran|||0|med|the key questions to ask for each story category
r96c9|I.4.2|Loughran|||0|med|who-questions for setting dream problem resources progress next steps
r97c3|I.2.3|Loughran|||0|high|asks what causes changes of allegiance from one plot to another
r98c3|I.2.3|Loughran|||0|high|asks whether such changes of allegiance can be nonarbitrary
r98c4|I.2.3|Loughran|||0|high|nonarbitrariness as story-rootedness judged from a relevant narrative
r99c3|I.2.3|Loughran|||0|high|asks what conditions count as grasping the alternative plot
r100c3|I.4.2|Loughran|||0|med|asks the relationship between arguments and stories
r100c4|I.4.2|Loughran|||0|med|arguments as resources that weave story premises into wholes
r100c5|I.4.2|Loughran||history|0|med|arguments mentioned as resources or used as narrative infrastructure
r101c3|I.4.2|Loughran|||0|low|note on experiments in stories and scientific stories
r102c3|I.2.1|Loughran|MacIntyre||0|med|asks whether some stories embody a practice by developing a craft
r103c3|I.2.1|Loughran|Dworkin;Fallon||0|med|practices and law underdetermine the narrative
r103c4|I.2.3|Loughran|||0|med|law as a place where rival narratives collaborate
r104c3|I.2.3|Loughran|||0|med|strategic partnership as collaboration on mutual grasp of stories
r105c3|I.2.3|Loughran|||0|med|asks what it is to grasp a story at the plot level
r106c3|III.3|Loughran||theology|0|high|we are responsible for the character of the God we worship
r106c4|III.3|Loughran||theology|0|med|if you know your God is an asshole then so are you
r106c5|III.3|Loughran||sociology;theology|0|high|no right to abdicate moral judgment to tradition out of fear
r106c6|III.3|Loughran||theology|0|med|asks who are we to judge God and who are we not to
r106c7|III.4|Loughran||theology;sociology|0|high|love is the standard against which claims said to be from God are held
r106c10|III.4|Loughran||theology;sociology|0|high|allegiance must be to love rather than to a loveless God
r107c3|III.2.SO|Loughran||theology;sociology|0|med|religion covers its blemishes with pride and escapism
r107c4|III.4|Loughran||theology|0|med|love gets us out of the trap - the core of the original sin doctrine
r107c5|III.2.SO|Loughran||theology;sociology|0|med|religion has made its living hiding the trap of judging your brother
r107c8|III.4|Loughran||theology|0|high|love casts out the sin of judgment and reconciles estranged brothers
r108c3|I.4.2|Loughran|||0|med|style is a big deal
r108c4|I.4.2|Bernard Williams|Bernard Williams|philosophy|0|high|QUOTED Williams that finding the right style is finding what you are doing
r108c5|I.4.2|Loughran|||0|med|asks what the style of Summa Communio is
r108c6|I.4.2|Loughran|||0|med|asks what the right style implies for the right title
r108c7|I.4.2|Loughran|||0|med|audience purpose style and title questions for the book
