r469c9|III.4|Loughran|||0|med|item 6 in the list of spiritual experiences to share
r469c10|III.4|Loughran|||0|med|item 7 in the list of spiritual experiences to share
r469c11|III.4|Loughran|||0|med|item 8 in the list of spiritual experiences to share
r469c12|III.4|Loughran|||0|med|item 9 in the list of spiritual experiences to share
r469c13|III.4|Loughran|||0|med|item 10 in the list of spiritual experiences to share
r469c14|III.4|Loughran|||0|med|item 11 in the list of spiritual experiences to share
r469c15|III.4|Loughran|||0|med|item 12 in the list of spiritual experiences to share
r469c16|III.4|Loughran|||0|med|item 13 in the list of spiritual experiences to share
r469c17|III.4|Loughran|||0|med|item 14 in the list of spiritual experiences to share
r469c18|III.4|Loughran|||0|med|item 15 in the list of spiritual experiences to share
r469c19|III.4|Loughran|||0|med|item 16 in the list of spiritual experiences to share
r469c20|III.4|Loughran|||0|med|item 17 in the list of spiritual experiences to share
r469c21|III.4|Loughran|||0|med|item 18 in the list of spiritual experiences to share
r469c22|III.4|Loughran|||0|med|item 19 in the list of spiritual experiences to share
r469c23|III.4|Loughran|||0|med|item 20 in the list of spiritual experiences to share
r469c24|III.4|Loughran|||0|med|item 21 in the list of spiritual experiences to share
r470c3|III.1.1|Loughran|Chang||0|med|Information Closure Theory pointer with its promise to integrate IIT and GNW
r470c4|III.1.1|Loughran|Chang||0|high|exposition of ICT: consciousness as non-trivial information closure
r470c5|III.1.1|Loughran|Chang||0|med|a C-process as a coarse-graining which amounts to modeling
r470c6|III.1.1|Loughran|Graziano;Chang|computer science|0|high|turns the Graziano why-does-it-explain challenge onto ICT and machine consciousness
r471c3|II.4|apparatus|Hoffman;Robert Lawrence Kuhn||0|high|youtube pointer for the second Hoffman Closer To The Truth interview
r471c4|III.1|Loughran|Hoffman|computer science|0|high|DH two presumptions and the query whether plural agency is a third
r471c6|III.2.S|Loughran|Hoffman||0|high|space-time as a headset with icon portals to other conscious agents
r471c7|III.2.I|Loughran|Godel||0|med|Godel theorem opens infinite mathematical structure for consciousness to explore
r471c8|III.2.S|Loughran|Hoffman||0|med|DH on Fermi paradox and rebuilding the space-time headset
r472c3|III.1|Loughran||theology;philosophy|0|high|uncreated to created Cs as unlimited to limited; perspective individuates
r473c3|I.4|Loughran||sociology|1|med|to-do how to package and release the social self-assembly strategy
r473c4|I.4.3|Loughran||sociology|1|med|step 1 gather a small community of public change-makers working in public harmony
r473c5|I.4|Loughran|||1|high|task list: identify the team write the overview fund a conference
r474c3|I.4|Loughran||sociology|1|med|to-do a fresh overview of RC from HIFNRCs through increasing particularity
r475c3|II.4|Loughran|Kallen|theology;sociology|1|high|to-do look up Horace Kallen on cultural pluralism with source URL
r476c3|I.4.1|Loughran|||1|med|idea for a one-month guest sequence on RC as an encounter format
r477c3|II.4|apparatus||sociology|0|high|bare source pointer to the social information processing theory entry
r477c4|I.4.1|UNKNOWN-quotation?||computer science;sociology|0|med|quoted SIPT abstract on computer-mediated relational development over time
r477c5|III.1.2|Loughran||computer science;philosophy;psychology|0|high|asks whether SIPT covers only a subset of modeling and computational shortcutting
r477c7|III.1.2|Loughran|Wolfram;Hawkins;Chollet|computer science;neuroscience;history|1|high|intelligence as shortcutting computational irreducibility with models drawn from history
r477c11|III.2.A|Loughran||computer science;psychology|0|high|perception as abstraction is awareness; intelligent activity is conscious activity
r477c14|III.1.3|Loughran||philosophy;psychology|0|high|stability against rival classifications is what we mean by true classifications
r477c16|III.1|Loughran||computer science;theology|0|med|limited perspective drives computation toward the whole; personhood admits of degrees
r478c3|III.1.3|Loughran|Aquinas|theology;psychology|0|high|claims the preceding account of truth is the Aquinas account newly applied
r478c4|III.1.3|Loughran|Aquinas|theology|0|high|Aquinas two-tiered truth: artisan-to-thing and mind-to-thing correspondence
r478c5|III.1.3|Loughran|Aquinas|computer science;theology|0|high|dual sense of truth inside pCRm: reality self-created under less limited perspective
r478c8|III.1.3|Loughran|Aquinas|computer science;theology|0|high|exact duplicate of r478c5 on the dual sense of truth inside pCRm
r479c3|III.2.SO|Loughran||physics;sociology|0|med|heads a row seeking motherboard analogues to social information processing
r479c4|II.4|apparatus||physics|0|med|source pointer for a semiconductor primer on the basic unit of information processing
r479c5|II.4|UNKNOWN-quotation?||physics;chemistry|0|med|quoted article text on n-type doping and the free fifth electron
r479c6|II.4|UNKNOWN-quotation?||physics;chemistry|0|med|quoted article text on p-type doping and conducting holes
r479c7|II.4|UNKNOWN-quotation?||physics|0|med|quoted article text on reverse bias widening the depletion zone
r479c8|II.4|UNKNOWN-quotation?||physics|0|med|quoted article text on forward bias turning the junction into a conductor
r479c9|II.4|UNKNOWN-quotation?||physics;computer science|0|med|quoted article close: billions of diodes back-to-back make a computer chip
r479c10|III.2.SO|Loughran||sociology|0|high|asks what the social analogue of the one-bit switch and of circuitry would be
r479c12|III.2.SO|Loughran||sociology|0|high|asks what social bias is: like-minded surround as forward bias for information flow
r480c3|I.1|Loughran|||0|med|heads three quick introductions to the diagnosis RC answers
r480c4|I.1|Loughran|||0|high|first framing: an information shitstorm drowning and polarizing us
r480c5|I.1|Loughran|MacIntyre|philosophy|0|high|second framing: the M disquieting suggestion that we lost a craft of being human
r480c6|I.1|Loughran||computer science|0|high|third framing: an age of interface between hackable humanity and AI without guidance
r480c7|I.1|Loughran||biology|0|med|all three point to the need for fundamental reform of how we define ourselves
r480c8|I.1|Loughran|||0|med|the RC project promises a solution set and a blueprint for actionable hope
r481c3|II.4|apparatus|Rohr||0|high|bare source pointer to a Richard Rohr email meditation
r481c4|III.4|Rohr|Rohr|theology|0|med|quoted RR on incarnating Christ as a woman in labor holding nothing back
r482c3|I.1|Loughran|||0|low|heads a first-hand covid anecdote from a family funeral home owner
r482c4|I.1|UNKNOWN-testimony?||history|0|low|reported testimony that this was the busiest month in 101 years of the funeral home
r483c3|III.1.2|Loughran||computer science|0|med|heads a deep dive into model combination via machine learning ensembling
r483c4|III.1.2|Loughran|Wolfram|computer science;theology|1|high|intelligence as model creation and combination; models as shortcuts to the irreducible
r483c7|III.1.2|Loughran||computer science|0|high|we constantly expand models toward a coherent grasp of our possibilities
r483c8|III.1.2|Loughran||biology|0|high|combining models is aligning lenses; quantified in its results this is science
r483c9|I.2|Loughran|MacIntyre;Hegel;Marx|neuroscience;computer science;philosophy;history|0|high|M recaptured an algorithm for combining worldviews befitting a master science
r483c10|I.2|Loughran|MacIntyre|philosophy;sociology;history|0|high|RC advances M toward an enacted master science; ensembles need accurate diverse learners
r483c13|II.4|UNKNOWN-quotation?||computer science|0|high|quoted article passage defining sequential and parallel ensemble methods
r483c16|III.2.C|Loughran||computer science;sociology|0|med|ML priors likened to noncognitive cultural formation entering unassessed
r484c3|III.1|Loughran||physics;computer science;theology|0|high|asks whether consciousness is stackable and whether our substrate is another Cs life
r485c3|I.2|Loughran||philosophy|0|med|asks how dialectic functions as a master science guiding subordinate sciences
r485c4|I.2|Loughran|||0|high|a master science must do work guiding subordinate sciences or it is useless
r485c5|I.2.2|Loughran|Kuhn|biology;philosophy|0|high|external wisdom fits revolutionary shifts from crises rather than normal science
r485c8|I.2.2|Loughran|Kuhn|philosophy|0|high|on Kuhn there is no progress toward a goal only a better set of solvable puzzles
r485c9|I.2.3|Loughran|MacIntyre;Aquinas;Aristotle;Kuhn|history;philosophy|0|high|truth as regulative ideal tested retrospectively once rival perspectives mature
r486c3|III.1|Loughran|||0|med|heads a row on pCRm objectivity and truth
r486c4|I.2.1|Loughran|Kuhn|philosophy|0|high|inherited language and craft constrain and empower inquiry from inside a tradition
r486c7|III.1|Loughran||physics|0|high|asks what constrains inquiry once external physical reality is dropped under pCRm
r486c8|III.1|Loughran||physics|0|high|other perspectives and shared language as candidate constraints on inquiry
r486c9|III.1|Loughran|Hawkins|physics;neuroscience|0|high|what we are aware of may arrive noncognitively from other conscious agents
r486c11|III.1|Loughran||physics;psychology|0|high|perspectives compose both ways; QM gaps as what the feeding perspective lacks
r486c13|III.1|Loughran|||0|med|what it is for one perspective to feed another; the rabbit and breeder case
r486c15|III.1.1|Loughran|||0|high|the apparently nonpersonal physical world as the agency of larger perspectives
r486c16|III.1|Loughran|||0|med|communication that outstrips our grasp still constrains us perspectivally
r486c17|III.2.X|Loughran|Hawkins|neuroscience;psychology|0|med|we may be to a higher perspective as cortical columns are to our perceptual field
r486c18|III.1|Loughran|||0|high|the short version: it is perspectives not turtles all the way down
r486c19|III.1.1|Loughran|Wolfram|physics;computer science|0|high|a network of conscious agents replaces physicalism and inverts the hard problem
r487c3|III.4|Loughran|||1|med|to-do sort the considerations pointing to unity among conscious agents as the goal
r487c4|III.4|Loughran||computer science|0|med|in HIFNRCs unity answers questions about differences and populates the computation base
r488c3|III.3|Loughran|||0|med|heads a point about rights and which standards to appeal to
r488c4|III.3|Loughran||sociology;history|0|high|rights as needs everyone should favor securing judged from mature members perspectives
r489c3|I.4.2|Loughran|Plato;Thucydides;Wright|philosophy;history|1|med|a lost craft of rhetoric behind funding a new science of dialectic
r489c4|I.4.1|Loughran|Plomin|computer science;sociology;economics|0|high|funding path to AI-assisted intelligent tutoring within and across traditions
r489c5|I.4.1|Loughran||computer science;sociology;theology|0|high|GAN and mature-member-weighted nets producing tradition-bound computational rhetoric
r489c8|I.4.1|Loughran||sociology;economics|0|high|business model: an environment to learn to think like or argue with another tradition
r489c10|I.4.2|Loughran|Gorgias|sociology;history;economics|0|high|marketing pitch for Gorgias as a rhetoric platform monetized like online genealogy
r489c11|I.4.2|Loughran|Plato;Callicles|sociology|0|high|what keeps the rhetoric platform from producing a Callicles and endangering democracy
r489c13|I.4.2|Loughran|Gorgias;Socrates||0|med|acronym work on GORGIAS as an interface for aspiring sophists
r489c14|I.4.1|Loughran|Socrates|sociology|0|low|acronym scratchpad for SOCRATES as a socially rational engagement space
r490c3|I.4|Loughran||economics;sociology|0|med|funding ramp from seed to project to institute to public-private enterprise
r490c4|I.4.2|Loughran||computer science;sociology|0|high|GORGIAS defined as AI-assisted rhetoric sharpening across traditions
r490c5|I.4.1|Loughran||computer science|0|high|SOCRATES defined as a controlled experiment in mature member interaction
r491c3|III.2.SO|Loughran||sociology|0|med|how to cast a HIFNRC mesh over existing US representative structures
r491c4|III.2.SO|Loughran||computer science;sociology;economics|0|high|a social business that propositionalizes a platform and reports metrics to its clients
r491c7|III.2.SO|Loughran||sociology|0|med|such a community suits the AwareComm technology publishing product
r492c3|II.4|apparatus|French|theology|0|med|bare pointer to David French on the January 6 Christian insurrection
r493c3|III.2.P|Loughran|||1|med|note on courage and facing fear heading a list of ten steps
r493c4|II.3|Loughran|Hoffman;Hawkins;Snead||1|high|ten-item outreach list from the 50 pager to Fetzer and Michelle Joyce
r494c3|III.1|Loughran|Hoffman;Pasulka||0|med|notes Pasulka skepticism of DH and her possible sympathy for the CRm view
r494c4|III.1|Loughran|Pasulka||0|high|contrasts the DWP near-realism about the senses with the advantages of pCRm
r494c5|III.1.3|Loughran|Aquinas|physics;computer science;psychology|0|high|two-way causality of truth and how pCRm answers relativity and observer-dependence
r494c9|III.2.I|Loughran||computer science;theology;psychology|0|high|information as conscious states; perceived flow of computation is the measure of time
r494c12|III.2.X|Loughran|Hawkins|neuroscience;computer science|0|high|it is voting all the way down; only the size of the state matrix changes
r495c3|I.2|Loughran|Godel;Chaitin|computer science;philosophy|0|med|dialectic in mathematics via Chaitin on Godel recast in information theory
r495c4|I.2.2|Chaitin|Godel;Riemann|physics|0|med|quoted Chaitin on adopting new axioms for usefulness as physics does
r495c5|I.2.2|Godel||physics|0|high|quoted Godel on inductive verification of axioms by fruitfulness in consequences
r495c7|I.2.2|Godel||physics;computer science|0|high|quoted Godel on fruitfulness in mathematics and physics as a criterion of truth
r495c8|I.2.2|Godel|Russell|physics;psychology|0|high|quoted Godel on Russell: axioms justified as in physics by what they let us deduce
r495c10|I.2.2|Weyl||physics|0|med|quoted Weyl that mathematics should be as cautious about foundations as physics
r495c11|I.2.2|Loughran|||0|high|fruitfulness as a truth criterion requires deducing consequences across disciplines
r495c12|II.4|Loughran|Riemann;Chaitin|physics|0|high|reading notes on the Riemann zeta hypothesis from a Quanta video
r496c3|II.4|Loughran|Plomin|biology|0|high|heads the Plomin Blueprint notes with a caveat that the book is much challenged
r496c4|II.4|Loughran|Plomin|biology|0|high|the Plomin claim that DNA is the only stable lasting source of who we are
r496c5|II.4|Loughran||biology;psychology|0|med|psychological traits about 50 percent heritable with an aside on what cultures do
r496c6|II.4|Loughran||biology|0|high|heritability defined over the 1 percent of SNPs that differ between us
r496c7|II.4|Loughran||physics;biology|0|high|heritability of body weight and breast cancer varies with environment
r496c8|II.4|Loughran||biology|0|high|environment in genetics means non-heritable which differs from behavioral usage
r496c9|II.4|Loughran||biology|0|high|variance covariance and correlation with twin study weight heritability figures
r496c11|II.4|Loughran||biology|0|high|heritability rises during development; adopted children correlate near zero
r496c12|II.4|Loughran|Plomin|biology|0|med|why RP stresses DNA: the other 40 percent resists any easy nurture explanation
r496c13|II.4|Loughran||biology|0|high|review of 18K traits gives average heritability 50 percent; effect size explained
r496c14|II.4|Loughran||biology|0|high|50 percent heritability is an off-the-scale effect size against usual benchmarks
r496c15|I.4.1|Loughran||biology;computer science|0|high|no culture education or intelligent tutoring built well without genetic personalization
r496c17|II.4|Loughran||biology|1|high|nature of nurture: half of environmental effects explained genetically; confirm this
r496c19|II.4|Loughran|Plomin|biology;computer science|0|high|Ch 4 heritability of general cognitive ability rises across development
r496c21|II.4|Loughran||biology|0|high|genetic amplification: heritability of intelligence snowballs toward age 65
r496c23|II.4|Loughran||biology;psychology;theology|0|high|Ch 5 abnormal is normal; disorders are extremes of quantitative dimensions
r496c25|II.4|Loughran||biology|0|high|use dimensions not disorders; no qualitative normal-abnormal distinction
r496c26|II.4|Loughran||biology;neuroscience;sociology|0|high|Ch 6 generalist genes cluster across psychopathologies and cognitive abilities
r496c29|II.4|Loughran||biology;sociology|0|high|Ch 7 shared family environment does not explain sibling differences
r496c32|II.4|Loughran||biology;sociology|0|high|Ch 8 religious and political belief the lone shared-environment exception
r496c33|X.2|apparatus|||0|high|three-word chapter header with no content of its own
r497c3|II.4|Loughran|Plomin|biology|0|high|heads part two of the Blueprint notes on the DNA revolution
r497c4|II.4|Loughran||biology|0|high|Ch 10 DNA basics: introns SNP counts and what is actually inherited
r497c5|II.4|Loughran||biology;psychology;economics|0|high|SNP microarrays and genome-wide association studies kicked off the DNA revolution
r497c7|II.4|Loughran||biology|0|high|Ch 11 gene hunting found no single gene above 1 percent; polygenic scores needed
r497c9|II.4|Loughran|Plomin|biology|0|high|Ch 12 polygenic score repositories open the age of individual behavioral genetics
r497c10|II.4|Loughran||biology|0|high|Ch 13 predicting who we are with polygenic scores and the to-know question
r498c3|III.3|Loughran|Plomin|biology|1|med|stub promising reflections on Blueprint beginning with free will
r499c3|III.2.SO|Loughran||sociology;economics|0|high|source pointer for the GameStop Robinhood Reddit market event
r499c4|III.2.SO|Loughran||sociology;economics|0|high|reads the Reddit action as ordinary people moving money from the super rich
r499c5|III.2.SO|Loughran||sociology;economics|0|med|Robinhood restricts trading and sides with the rich
r499c6|III.2.SO|Loughran||sociology;economics|0|high|predicts capitalism reformed by traders backing socially governed businesses
r500c3|II.4|apparatus|Levin;Carroll|biology|0|high|pointer to the Sean Carroll Mindscape interview with Michael Levin
r500c4|III.2.N|Loughran|Levin|biology|0|med|gap junctions erase directionality and merge cells into a single larger self
r500c5|III.2.N|Loughran|Levin|biology|0|med|cancer as failure of gap junctions leaving uncoordinated plural functioning
r500c6|III.2.N|Loughran|Levin;Carroll|biology;computer science|0|med|bioelectric environments as software running on genetic hardware
r500c7|III.2.N|Loughran|Levin|biology;neuroscience;computer science|1|med|cell plasticity collapses life-machine categories and raises an ethics of preferences
r501c3|III.1.2|Loughran||theology|0|high|model creation as adapting to input without recall; abduction perfected
r502c3|II.3|Loughran|Snead;Shapiro||0|med|heads an SMS exchange with Pat Mooney on the Snead book and the Shapiro review
r502c4|III.3|Loughran|MacIntyre||0|high|not so hard on expressive individualism; would harmonize it with MacIntyre
r502c6|III.3|Loughran|MacIntyre||0|high|expressivism and M teleology each lead to the other and neither stands alone
r502c8|III.3|Loughran|MacIntyre;Kraut|computer science;philosophy;sociology|0|high|a fully expressivist and fully teleological account: computational natural law
r502c13|I.2|Loughran|Aquinas;Aristotle;MacIntyre|computer science;theology;sociology|0|high|the master science argument and the call to actually run M algorithm as an experiment
r503c3|III.1|Loughran||theology|0|med|God as pure act rendered created substance through limited imitative particularity
r504c3|II.3|Loughran|Panoff||1|high|to-do send Bob Panoff a 50-page abstract of RC
r505c3|X.2|apparatus|||0|high|three-word in-sheet label naming the two platforms
r506c3|II.4|apparatus|Solms|neuroscience|0|high|pointer to the Mark Solms lecture on the source of consciousness
r506c4|III.1.1|Loughran|Solms;Chalmers;Friston|neuroscience|0|high|Solms against Chalmers: for affect an account of function is an account of experience
r506c5|III.2.N|Loughran|Solms|neuroscience;biology|0|med|affect maintains homeostasis where no cognitive analogue is available
r506c6|III.1|Loughran|Wolfram;Weinstein|physics;computer science;theology|0|high|created perspective as an abstractable element of uncreated conscious dynamism
r507c3|II.4|Loughran|Hawkins;Dawkins|neuroscience|1|high|heads notes on Hawkins 1000 Brains with a to-do to get the slide pdf
r507c4|III.2.N|Loughran|Hawkins;Mountcastle|neuroscience|1|high|cortical column counts and the Mountcastle common-algorithm hypothesis
r508c3|II.4|Loughran|Hawkins|neuroscience|1|high|to-do summarize Mistakes Were Made and relate it to 1000 Brains
r509c3|II.4|Loughran|Hawkins|neuroscience|0|med|heads the second batch of 1000 Brains notes on prediction
r509c4|III.2.N|Loughran|Hawkins|neuroscience|1|high|the whole brain predicts; tie it back to the constant justification theory
r509c5|III.2.N|Loughran|Hawkins|neuroscience;computer science|1|high|reference frame algorithm with place and grid cells extended to abstract concepts
r509c6|III.2.N|Loughran|Hawkins|neuroscience|1|high|inverts thought-is-brain-activity: brain activity is how we model thought under limits
r509c8|I.3.2|Loughran|Hawkins|computer science|1|med|constraint satisfaction as what makes a theory likely; solved problems as constraints
r509c9|III.2.N|Loughran|Hawkins|neuroscience;computer science|1|high|summary of the 1000 brains theory with a complaint about missing sparseness
r509c12|III.1.2|Loughran|Hawkins|biology;computer science;theology|0|high|Hawkins on why current AI is not intelligent and when real AI would be conscious
r510c3|I.4.3|Loughran|||0|med|names three large institutional reforms he has led on campuses
r510c4|I.4.3|Loughran||sociology|1|high|to-do pull lessons from each reform and apply to the Center for Community Networks
r510c5|I.4.3|Loughran|||0|med|the UP core curriculum reform: an accreditation crisis surfaced battles and alliances
r510c6|I.4.3|Loughran||economics|0|med|the ND ISTEM community built around an existing craft and a business model
r510c7|I.4.3|Loughran||sociology|0|med|NDeRC lesson: grad student inclusion and invitation into a community
r510c8|I.4.3|Loughran||sociology;economics|0|med|CE3 lesson: transfer and mission-focused community paradigms via BOSCO
r510c9|I.4.3|Loughran|||0|med|reform lessons: the need for information and for funding early rather than late
r511c3|II.4|Loughran|Howard Bloom|biology;sociology;history|1|high|Howard Bloom Global Brain on one uniform pattern of networked growth
r511c4|III.2.X|Loughran|Howard Bloom|physics;biology;sociology;history|0|high|the Bloom five-element pattern said to work in physics biology sociology and history
r511c5|II.4|Loughran|Howard Bloom;Plato|philosophy|1|med|critical note that Bloom misreads Plato; to-do get an account of Laws and Statesman
r511c6|I.1|Loughran|Howard Bloom|sociology;history|0|high|Bloom Ch 19 on spartanizing fundamentalism as a response to crisis
r512c3|III.2.C|Loughran|Wildcat|sociology|0|med|the Wildcat formula: culture community communication constrained by the Earth
r512c4|III.2.C|Loughran|Wildcat|sociology|0|med|Wildcat indigenuity as solving problems from Earth-based deep spatial knowledge
r512c5|I.2|Loughran|Aquinas;Plato;Wildcat|philosophy|0|high|dialectical wholistic engagement present in indigenous cultures and in Plato
r512c6|I.4.3|Loughran|Jorgensen|sociology|1|med|wholistic community technologies listed with a blank left to fill
r513c3|II.4|Loughran|Klein;Altman|computer science;sociology;psychology|1|med|pointer to Ezra Klein on the alignment problem with the author name left blank
r513c4|III.2.N|Loughran||biology;neuroscience;computer science|0|high|dopamine as temporal difference learning; CS and cognitive science converge
r514c3|I.4.2|Loughran||theology|1|high|whether he can be publicly Catholic given how his praxis would scandalize his audience
r514c4|I.4.2|Loughran|Francis|theology;sociology|0|high|list of private divergences from traditional Catholic sensibility
r514c5|I.4.2|Loughran|||0|high|list of public divergences including possible pCRm advocacy
r514c6|I.4.2|Loughran||sociology|0|high|weighs how far risk of scandal should figure in his public and private acts
r514c7|I.4.2|Loughran|Aquinas|theology|0|high|should he collaborate publicly on questions that unsettle how a Catholic thinks
r514c9|I.4.2|Loughran||theology|0|high|Romans on blasphemy among the gentiles: silence itself may be the scandal
r514c10|I.1|Loughran|Francis|theology;sociology|0|med|names four scandals of contemporary Catholicism including easy politicalization
r514c12|I.4.2|Loughran|Rohr;Francis|theology;sociology|0|high|whether to critique from outside with a trigger warning and cite influences up front
r515c3|II.4|apparatus|Edmonds-Allen|theology|0|high|pointer to a Covenant Pluralism talk at the ND Religious Pluralism Conference
r515c4|I.4.3|Loughran|Rivers|theology|1|high|mine this conference for leaders who articulate and exchange whole perspectives
r515c5|II.2|Loughran|Cook|theology|0|med|roster entry for Elder Quentin Cook of the Latter-Day Saints
r515c6|II.2|Loughran|Soloveichik|theology|0|med|roster entry for Rabbi Meir Soloveichik
r515c7|II.2|Loughran|Dias;Green;Marrapodi||0|med|roster entry for three religion reporters
r515c8|II.2|Loughran|Uddin;Giboney;Edmonds-Allen|theology|0|med|roster entry for three religious liberty and black church figures
r515c9|II.3|Loughran|Barclay||1|med|to-do connect with Stephanie Barclay of the Religious Freedom Initiative
r516c3|III.4|Carlos Perez|Perez|computer science;sociology|0|med|quoted Perez: alignment fails until society treats people as a mother treats a child
r516c4|III.4|Loughran|Perez;Hawkins|biology;computer science|1|med|endorses the quote and links it to human-to-human alignment with a blank to fill
r516c5|III.3|Loughran||computer science;sociology|0|med|OpenAI: studying alignment requires a definition of and data about human values
r517c3|II.4|Loughran|Perez;Wittgenstein|computer science|0|high|pointer to Perez on empathy emergence and universal principles of information modularity
r517c7|III.2.X|Carlos Perez|Perez|physics|0|med|quoted first principle of modularity: binding creates identity and interaction
r517c10|III.2.X|Carlos Perez|Perez|physics;theology|0|med|quoted third to sixth principles on media competition selective binding and composites
r517c13|III.2.X|Carlos Perez|Perez|physics;biology|0|med|quoted seventh to ninth principles on adaptivity entropy and the adjacent possible
r517c15|III.2.X|Carlos Perez|Perez|chemistry;biology|0|med|quoted tenth principle: robust encoding preserves learning across component lifespans
r517c17|III.2.X|Carlos Perez|Perez|biology|0|med|quoted eleventh principle and the definition of generative modularity
r517c19|III.2.X|Carlos Perez|Perez||0|med|quoted twelfth principle: innovation is contextual not simple or optimal
r517c20|III.2.X|Carlos Perez?|Perez|biology|0|med|thirteenth principle: ubiquitous organisms have environment-compatible prediction
r517c21|III.2.X|Carlos Perez?|Perez|physics;computer science|0|med|fourteenth principle: dynamic behavior decoupled from physical configuration
r518c3|I.2.2|Loughran||philosophy|0|high|design thinking to drive paradigm change through epistemological crisis purposively
r519c3|I.2.4|Loughran|MacIntyre|philosophy|0|high|heads reflections on the M essay in Intractable Disputes About the Natural Law
r519c4|I.2.4|Loughran|MacIntyre;Porter|philosophy;sociology|0|high|IDNL citations: first principles of natural law known independently of revelation
r519c6|I.2.4|Loughran|MacIntyre|philosophy;sociology|0|high|recasts the natural law as a tradition-independent problem-resource-solution triplet
r519c10|I.2.4|Loughran|MacIntyre;Flannery|philosophy|0|med|lens construction is coherentist inside a foundationalist ordering of prior lenses
r519c12|I.2.4|Loughran|MacIntyre|biology;philosophy;sociology|0|high|natural law as any propagated intelligible order graspable without a tradition
r519c16|I.2.4|Loughran||philosophy;sociology|0|high|accepting the natural law lens still depends on tradition-supplied habits and resources
r519c18|I.2.4|Loughran||philosophy;sociology|0|high|a full defense of the moral life must outstrip tradition-independent first principles
r519c20|I.2.3|Loughran|||0|high|defines full justification as reproducible to the satisfaction of all who can make it
r519c22|I.2.3|Loughran||sociology|0|high|time-indexing an argument locates it in a tradition and picks out mature members
r519c24|III.1|Loughran||theology;philosophy|0|med|what arguments are if acceptance is all there is to logic under CRm
r519c26|III.1|Loughran||physics;theology|0|med|pCRm may not imply every many-worlds branch; relations point to telos outside time
